platform,source,date,post_time,day_of_week,is_weekend,content_type,hashtags,likes,comments,shares,views,engagement_rate,engagement_level
Facebook,sentiment_dataset,2020-09-05,20.0,5.0,1,, #Contentment #GoldenGlow ,36,,18,,,
Instagram,sentiment_dataset,2022-04-18,8.0,0.0,0,, #Hopeful #CanvasOfDreams ,24,,12,,,
Twitter,sentiment_dataset,2019-12-10,12.0,1.0,0,, #Proud #BranchesOfAchievement ,50,,25,,,
Facebook,sentiment_dataset,2023-02-28,9.0,1.0,0,, #Grateful #BlossomingConnection ,40,,20,,,
Instagram,sentiment_dataset,2018-04-03,14.0,1.0,0,, #Empathetic #TapestryOfUnderstanding ,30,,15,,,
Twitter,sentiment_dataset,2022-06-20,10.0,0.0,0,, #Compassionate #ShowerOfEmpathy ,36,,18,,,
Facebook,sentiment_dataset,2020-07-08,18.0,2.0,0,, #Playful #DanceInTheRain ,44,,22,,,
Instagram,sentiment_dataset,2021-08-15,11.0,6.0,1,, #FreeSpirit #PaintingTheSky ,40,,20,,,
Twitter,sentiment_dataset,2019-10-25,16.0,4.0,0,, #Inspired #CreativePhoenix ,30,,15,,,
Facebook,sentiment_dataset,2023-10-05,7.0,3.0,0,, #Hopeful #SunriseOfPossibilities ,24,,12,,,
Instagram,sentiment_dataset,2022-02-15,13.0,1.0,0,, #Confident #FootprintsOfAssuredness ,50,,25,,,
Twitter,sentiment_dataset,2021-05-08,22.0,5.0,1,, #Serenity #MoonlitSerenade ,26,,13,,,
Instagram,sentiment_dataset,2020-11-29,14.0,6.0,1,, #Curiosity #LabyrinthOfQuestions ,34,,17,,,
Facebook,sentiment_dataset,2019-09-14,10.0,5.0,1,, #Ambivalence #AutumnWaltz ,28,,14,,,
Twitter,sentiment_dataset,2022-03-12,19.0,5.0,1,, #Grateful #GuidingStar ,38,,19,,,
Instagram,sentiment_dataset,2023-03-30,16.0,3.0,0,, #Zest #FieldsOfEnthusiasm ,32,,16,,,
Facebook,sentiment_dataset,2021-07-01,12.0,3.0,0,, #Compassionate #TearsOfEmpathy ,42,,21,,,
Twitter,sentiment_dataset,2020-01-05,8.0,6.0,1,, #Proud #ScalingPeaks ,46,,23,,,
Instagram,sentiment_dataset,2022-07-17,6.0,6.0,1,, #Hopeful #SeedsOfOptimism ,28,,14,,,
Facebook,sentiment_dataset,2018-08-22,17.0,2.0,0,, #Playful #CarnivalEscapade ,48,,24,,,
Twitter,sentiment_dataset,2021-12-08,14.0,2.0,0,, #Inspired #CloudsOfCreativity ,36,,18,,,
Instagram,sentiment_dataset,2019-04-27,9.0,5.0,1,, #Contentment #TranquilWaters ,40,,20,,,
Facebook,sentiment_dataset,2023-09-03,21.0,6.0,1,, #Empathetic #LanternOfCompassion ,32,,16,,,
Twitter,sentiment_dataset,2020-06-10,10.0,2.0,0,, #FreeSpirit #WingsOfDreams ,44,,22,,,
Instagram,sentiment_dataset,2022-04-01,18.0,4.0,0,, #Grateful #GoldenHues ,38,,19,,,
Facebook,sentiment_dataset,2021-01-15,13.0,4.0,0,, #Confident #DanceOfLife ,46,,23,,,
Twitter,sentiment_dataset,2023-05-06,7.0,5.0,1,, #Hopeful #BrighterTomorrows ,30,,15,,,
Instagram,sentiment_dataset,2019-11-18,15.0,0.0,0,, #Playful #JugglingResponsibilities ,50,,25,,,
Facebook,sentiment_dataset,2020-08-29,20.0,5.0,1,, #Inspired #TalesToTheStars ,28,,14,,,
Twitter,sentiment_dataset,2022-10-30,11.0,6.0,1,, #Hopeful #SailorOfDreams ,34,,17,,,
Instagram,sentiment_dataset,2021-07-01,12.0,3.0,0,, #Compassionate #TearsOfEmpathy ,42,,21,,,
Twitter,sentiment_dataset,2020-01-05,8.0,6.0,1,, #Proud #ScalingPeaks ,46,,23,,,
Instagram,sentiment_dataset,2022-07-17,6.0,6.0,1,, #Hopeful #SeedsOfOptimism ,28,,14,,,
Facebook,sentiment_dataset,2018-08-22,17.0,2.0,0,, #Playful #CarnivalEscapade ,48,,24,,,
Twitter,sentiment_dataset,2021-12-08,14.0,2.0,0,, #Inspired #CloudsOfCreativity ,36,,18,,,
Instagram,sentiment_dataset,2019-04-27,9.0,5.0,1,, #Contentment #TranquilWaters ,40,,20,,,
Facebook,sentiment_dataset,2023-09-03,21.0,6.0,1,, #Empathetic #LanternOfCompassion ,32,,16,,,
Twitter,sentiment_dataset,2020-06-10,10.0,2.0,0,, #FreeSpirit #WingsOfDreams ,44,,22,,,
Instagram,sentiment_dataset,2022-04-01,18.0,4.0,0,, #Grateful #GoldenHues ,38,,19,,,
Facebook,sentiment_dataset,2021-01-15,13.0,4.0,0,, #Confident #DanceOfLife ,46,,23,,,
Twitter,sentiment_dataset,2023-05-06,7.0,5.0,1,, #Hopeful #BrighterTomorrows ,30,,15,,,
Instagram,sentiment_dataset,2019-11-18,15.0,0.0,0,, #Playful #JugglingResponsibilities ,50,,25,,,
Facebook,sentiment_dataset,2020-08-29,20.0,5.0,1,, #Inspired #TalesToTheStars ,28,,14,,,
Twitter,sentiment_dataset,2022-10-30,11.0,6.0,1,, #Hopeful #SailorOfDreams ,34,,17,,,
Instagram,sentiment_dataset,2021-07-01,12.0,3.0,0,, #Compassionate #TearsOfEmpathy ,42,,21,,,
Twitter,sentiment_dataset,2020-01-05,8.0,6.0,1,, #Proud #ScalingPeaks ,46,,23,,,
Instagram,sentiment_dataset,2022-07-17,6.0,6.0,1,, #Hopeful #SeedsOfOptimism ,28,,14,,,
Facebook,sentiment_dataset,2018-08-22,17.0,2.0,0,, #Playful #CarnivalEscapade ,48,,24,,,
Instagram,sentiment_dataset,2021-09-15,16.0,2.0,0,, #Despair #EchoingSilence ,16,,8,,,
Facebook,sentiment_dataset,2019-03-08,14.0,4.0,0,, #Bitterness #ResentmentWeb ,24,,12,,,
Twitter,sentiment_dataset,2017-07-20,11.0,3.0,0,, #Loneliness #MiragesOfConnection ,30,,15,,,
Instagram,sentiment_dataset,2020-11-02,19.0,0.0,0,, #Yearning #DistantWarmth ,20,,10,,,
Facebook,sentiment_dataset,2022-05-12,2.0,3.0,0,, #Fearful #ImaginedHorrors ,36,,18,,,
Twitter,sentiment_dataset,2023-04-08,13.0,5.0,1,, #Apprehensive #BalancingAct ,28,,14,,,
Instagram,sentiment_dataset,2021-06-25,17.0,4.0,0,, #Overwhelmed #BouldersOfExhaustion ,44,,22,,,
Facebook,sentiment_dataset,2019-08-30,10.0,4.0,0,, #Jealous #GreenEyedMonster ,32,,16,,,
Twitter,sentiment_dataset,2022-08-03,15.0,2.0,0,, #Devastated #WindsOfBrokenPromises ,50,,25,,,
Instagram,sentiment_dataset,2020-12-17,9.0,3.0,0,, #Frustrated #UnsolvablePuzzle ,24,,12,,,
Facebook,sentiment_dataset,2021-02-28,22.0,6.0,1,, #Envious #GildedPrize ,40,,20,,,
Twitter,sentiment_dataset,2018-05-10,14.0,3.0,0,, #Dismissive #ImpenetrableWalls ,28,,14,,,
Instagram,sentiment_dataset,2022-01-07,11.0,4.0,0,, #Frustrated #MosaicOfDisappointment ,30,,15,,,
Facebook,sentiment_dataset,2019-09-19,3.0,3.0,0,, #Loneliness #SolitaryNocturne ,36,,18,,,
Twitter,sentiment_dataset,2023-07-14,23.0,4.0,0,, #Fearful #SpecterOfTheUnknown ,26,,13,,,
Instagram,sentiment_dataset,2020-04-05,16.0,6.0,1,, #Bitterness #BitterAftertaste ,20,,10,,,
Facebook,sentiment_dataset,2021-11-29,8.0,0.0,0,, #Overwhelmed #DrowningSoul ,40,,20,,,
Twitter,sentiment_dataset,2019-12-12,17.0,3.0,0,, #Jealous #HeartOfDiscontent ,32,,16,,,
Instagram,sentiment_dataset,2022-05-20,14.0,4.0,0,, #Devastated #ShatteredTrust ,50,,25,,,
Facebook,sentiment_dataset,2020-09-03,12.0,3.0,0,, #Frustrated #SlippingThreads ,28,,14,,,
Twitter,sentiment_dataset,2021-02-10,19.0,2.0,0,, #Envious #BitterPill ,40,,20,,,
Instagram,sentiment_dataset,2018-08-18,14.0,5.0,1,, #Dismissive #IndifferencePerformance ,24,,12,,,
Facebook,sentiment_dataset,2022-02-28,21.0,0.0,0,, #Despair #LabyrinthOfHopelessness ,16,,8,,,
Twitter,sentiment_dataset,2019-10-15,10.0,1.0,0,, #Bitterness #IciclesOfResentment ,30,,15,,,
Instagram,sentiment_dataset,2017-12-01,18.0,4.0,0,, #Loneliness #StarlessSky ,36,,18,,,
Facebook,sentiment_dataset,2020-04-18,16.0,5.0,1,, #Yearning #HuesOfSunset ,20,,10,,,
Twitter,sentiment_dataset,2023-01-07,3.0,5.0,1,, #Fearful #LurkingMonsters ,36,,18,,,
Instagram,sentiment_dataset,2021-06-10,10.0,3.0,0,, #Apprehensive #StormOfDoubt ,28,,14,,,
Facebook,sentiment_dataset,2020-02-22,15.0,5.0,1,, #Overwhelmed #MinotaurOfPressure ,44,,22,,,
Twitter,sentiment_dataset,2018-03-17,14.0,5.0,1,, #Jealous #BloomingAchievements ,32,,16,,,
Instagram,sentiment_dataset,2022-10-28,11.0,4.0,0,, #Devastated #EchoesOfShatteredDreams ,50,,25,,,
Facebook,sentiment_dataset,2020-11-01,12.0,6.0,1,, #Frustrated #LabyrinthOfMiscommunication ,28,,14,,,
Twitter,sentiment_dataset,2021-01-15,22.0,4.0,0,, #Envious #DesireForKeys ,40,,20,,,
Instagram,sentiment_dataset,2018-08-18,14.0,5.0,1,, #Dismissive #IndifferencePerformance ,24,,12,,,
Twitter,sentiment_dataset,2022-01-07,11.0,4.0,0,, #Frustrated #MosaicOfDisappointment ,30,,15,,,
Facebook,sentiment_dataset,2019-09-19,3.0,3.0,0,, #Loneliness #SolitaryNocturne ,36,,18,,,
Instagram,sentiment_dataset,2022-04-03,6.0,6.0,1,, #Awe #BreathtakingSunrise                   ,55,,28,,,
Twitter,sentiment_dataset,2023-10-12,10.0,3.0,0,, #Determination #Challenges                  ,30,,15,,,
Facebook,sentiment_dataset,2019-06-28,19.0,4.0,0,, #Nostalgia #OldMemories                     ,45,,22,,,
Instagram,sentiment_dataset,2020-09-15,14.0,1.0,0,, #Thrill #CulturalCelebration              ,80,,40,,,
Twitter,sentiment_dataset,2017-11-08,21.0,2.0,0,, #Calmness #RainyDays                        ,35,,18,,,
Facebook,sentiment_dataset,2021-05-20,17.0,3.0,0,, #Overwhelmed #SupportiveCommunity          ,50,,25,,,
Instagram,sentiment_dataset,2023-01-10,12.0,1.0,0,, #Excitement #VacationCountdown        ,60,,30,,,
Twitter,sentiment_dataset,2018-12-05,8.0,2.0,0,, #Gratitude #LifeLessons                    ,70,,35,,,
Instagram,sentiment_dataset,2020-03-15,18.0,6.0,1,, #Bittersweet #Farewell                     ,40,,20,,,
Facebook,sentiment_dataset,2016-08-22,15.0,0.0,0,, #Curiosity #AncientDiscovery          ,35,,18,,,
Instagram,sentiment_dataset,2019-08-20,16.0,1.0,0,, #Admiration #HandcraftedArt               ,50,,25,,,
Twitter,sentiment_dataset,2021-12-08,19.0,2.0,0,, #Overjoyed #WinterWarmth                  ,35,,18,,,
Instagram,sentiment_dataset,2020-06-10,20.0,2.0,0,, #Inspiration #ColorfulSunset             ,60,,30,,,
Facebook,sentiment_dataset,2022-02-28,7.0,0.0,0,, #Motivation #FitnessGoals                 ,80,,40,,,
Twitter,sentiment_dataset,2017-04-15,8.0,5.0,1,, #Gratitude #MorningCoffee                 ,45,,22,,,
Instagram,sentiment_dataset,2018-09-05,14.0,2.0,0,, #Empowerment #HikingAdventure             ,70,,35,,,
Facebook,sentiment_dataset,2022-10-22,12.0,5.0,1,, #Amusement #PlayfulKittens               ,30,,15,,,
Twitter,sentiment_dataset,2016-07-02,23.0,5.0,1,, #Contemplation #StarryNight               ,55,,28,,,
Instagram,sentiment_dataset,2020-11-18,17.0,2.0,0,, #JoyfulReunion #Friendship               ,40,,20,,,
Facebook,sentiment_dataset,2023-03-05,15.0,6.0,1,, #Excitement #SurpriseCelebration         ,60,,30,,,
Twitter,sentiment_dataset,2015-12-01,11.0,1.0,0,, #Satisfaction #DIYProject                 ,50,,25,,,
Instagram,sentiment_dataset,2021-09-10,9.0,4.0,0,, #Blessed #SupportiveCommunity            ,35,,18,,,
Facebook,sentiment_dataset,2018-05-12,14.0,5.0,1,, #Serenity #TranquilGarden                ,45,,22,,,
Twitter,sentiment_dataset,2022-07-25,10.0,0.0,0,, #Anticipation #AdventureAwaits           ,80,,40,,,
Instagram,sentiment_dataset,2019-03-08,18.0,4.0,0,, #Reflection #PersonalGrowth              ,70,,35,,,
Facebook,sentiment_dataset,2017-01-28,21.0,5.0,1,, #Nostalgia #ChildhoodFavorites           ,40,,20,,,
Twitter,sentiment_dataset,2016-11-14,13.0,0.0,0,, #Appreciation #CulturalExperience        ,55,,28,,,
Instagram,sentiment_dataset,2020-04-02,17.0,3.0,0,, #Confidence #OvercomingAnxiety          ,30,,15,,,
Facebook,sentiment_dataset,2023-01-15,19.0,6.0,1,, #Contentment #FamilyLaughter             ,50,,25,,,
Twitter,sentiment_dataset,2018-08-07,12.0,1.0,0,, #Enthusiasm #SkillBuilding               ,60,,30,,,
Instagram,sentiment_dataset,2019-10-18,16.0,4.0,0,, #Surprise #HiddenGem                      ,35,,18,,,
Facebook,sentiment_dataset,2022-06-30,7.0,3.0,0,, #Accomplishment #FitnessSuccess         ,45,,22,,,
Twitter,sentiment_dataset,2017-06-12,18.0,0.0,0,, #Wonderment #DoubleRainbow               ,70,,35,,,
Instagram,sentiment_dataset,2021-07-05,9.0,0.0,0,, #Optimism #BrightFuture                  ,40,,20,,,
Facebook,sentiment_dataset,2016-04-15,14.0,4.0,0,, #Pride #CareerMilestone                  ,55,,28,,,
Twitter,sentiment_dataset,2020-02-10,11.0,0.0,0,, #Happiness #SunnyDay                      ,30,,15,,,
Instagram,sentiment_dataset,2018-09-22,16.0,5.0,1,, #Elation #RareBookDiscovery              ,80,,40,,,
Facebook,sentiment_dataset,2015-11-08,10.0,6.0,1,, #Curiosity #AncientMysteries            ,35,,18,,,
Instagram,sentiment_dataset,2022-08-10,22.0,2.0,0,, #Enchantment #CosmicFireflies             ,50,,25,,,
Twitter,sentiment_dataset,2019-04-05,17.0,4.0,0,, #Intrigue #AbstractArt                   ,35,,18,,,
Facebook,sentiment_dataset,2020-12-15,15.0,1.0,0,, #PlayfulJoy #ChildrensPlaydate           ,45,,22,,,
Instagram,sentiment_dataset,2017-10-20,8.0,4.0,0,, #Mindfulness #LakeTranquility            ,70,,35,,,
Twitter,sentiment_dataset,2021-02-28,13.0,6.0,1,, #DreamChaser #SkyHighDreams              ,60,,30,,,
Facebook,sentiment_dataset,2018-06-12,20.0,1.0,0,, #Elegance #BallroomDance                ,55,,28,,,
Instagram,sentiment_dataset,2016-03-08,14.0,1.0,0,, #Whimsy #MagicalWorld                    ,40,,20,,,
Twitter,sentiment_dataset,2023-04-18,17.0,1.0,0,, #Pensive #AncientCivilization           ,35,,18,,,
Facebook,sentiment_dataset,2020-07-25,12.0,5.0,1,, #Thrill #RollercoasterAdventure        ,45,,22,,,
Instagram,sentiment_dataset,2019-11-30,19.0,5.0,1,, #Harmony #MusicalUnity                   ,70,,35,,,
Twitter,sentiment_dataset,2015-09-01,16.0,1.0,0,, #Creativity #ArtistsHaven               ,30,,15,,,
Facebook,sentiment_dataset,2022-05-05,10.0,3.0,0,, #Radiance #SpringBlooms                 ,50,,25,,,
Instagram,sentiment_dataset,2018-07-08,23.0,6.0,1,, #Wonder #StargazingAdventure            ,80,,40,,,
Twitter,sentiment_dataset,2021-09-20,14.0,0.0,0,, #Rejuvenation #SeasideEscape            ,35,,18,,,
Facebook,sentiment_dataset,2016-11-15,11.0,1.0,0,, #Inspiration #ForestWhispers            ,55,,28,,,
Instagram,sentiment_dataset,2020-01-12,18.0,6.0,1,, #Coziness #WarmWinterEvening           ,60,,30,,,
Facebook,sentiment_dataset,2017-12-28,19.0,3.0,0,, #Gratitude #FamilyLaughter              ,45,,22,,,
Twitter,sentiment_dataset,2019-03-02,20.0,5.0,1,, #Adventure #CulinaryJourney             ,70,,35,,,
Instagram,sentiment_dataset,2022-06-08,15.0,2.0,0,, #Euphoria #PuzzleCompletion            ,40,,20,,,
Facebook,sentiment_dataset,2018-08-18,14.0,5.0,1,, #Awe #ArchitecturalGrandeur            ,35,,18,,,
Instagram,sentiment_dataset,2022-08-10,22.0,2.0,0,, #Enchantment #FireflyField              ,50,,25,,,
Twitter,sentiment_dataset,2019-04-05,17.0,4.0,0,, #Melodic #StreetMusic                   ,35,,18,,,
Facebook,sentiment_dataset,2020-12-15,15.0,1.0,0,, #FestiveJoy #SummerCarnival             ,45,,22,,,
Instagram,sentiment_dataset,2017-10-20,8.0,4.0,0,, #InnerJourney #MeditationBliss          ,70,,35,,,
Twitter,sentiment_dataset,2021-02-28,13.0,6.0,1,, #Freedom #CoastalAdventure              ,60,,30,,,
Facebook,sentiment_dataset,2018-06-12,20.0,1.0,0,, #Dazzle #MasqueradeElegance            ,55,,28,,,
Instagram,sentiment_dataset,2016-03-08,14.0,1.0,0,, #Whimsy #FairyTaleMagic                 ,40,,20,,,
Twitter,sentiment_dataset,2023-04-18,17.0,1.0,0,, #Reflection #ForgottenEra               ,35,,18,,,
Facebook,sentiment_dataset,2020-07-25,12.0,5.0,1,, #Adrenaline #RollercoasterThrills      ,45,,22,,,
Instagram,sentiment_dataset,2019-11-30,19.0,5.0,1,, #Harmony #MusicalUnity                   ,70,,35,,,
Twitter,sentiment_dataset,2015-09-01,16.0,1.0,0,, #ArtisticBurst #StudioCreativity       ,30,,15,,,
Facebook,sentiment_dataset,2022-05-05,10.0,3.0,0,, #Radiance #SpringBlooms                 ,50,,25,,,
Instagram,sentiment_dataset,2018-07-08,23.0,6.0,1,, #Wonder #StargazingAdventure            ,80,,40,,,
Twitter,sentiment_dataset,2021-09-20,14.0,0.0,0,, #Rejuvenation #SeasideEscape            ,35,,18,,,
Facebook,sentiment_dataset,2016-11-15,11.0,1.0,0,, #Inspiration #ForestWhispers            ,55,,28,,,
Instagram,sentiment_dataset,2020-01-12,18.0,6.0,1,, #Coziness #WarmWinterEvening           ,60,,30,,,
Facebook,sentiment_dataset,2017-12-28,19.0,3.0,0,, #Gratitude #FamilyLaughter              ,45,,22,,,
Twitter,sentiment_dataset,2019-03-02,20.0,5.0,1,, #CulinaryOdyssey #FlavorsAroundTheWorld ,70,,35,,,
Instagram,sentiment_dataset,2022-06-08,15.0,2.0,0,, #Euphoria #PerfectPuzzle               ,40,,20,,,
Facebook,sentiment_dataset,2018-08-18,14.0,5.0,1,, #Awe #ArchitecturalGrandeur            ,35,,18,,,
Instagram,sentiment_dataset,2015-11-08,10.0,6.0,1,, #Curiosity #AncientMysteries          ,35,,18,,,
Twitter,sentiment_dataset,2020-12-02,17.0,2.0,0,, #Excitement #SnowfallMagic             ,45,,22,,,
Instagram,sentiment_dataset,2017-06-10,12.0,5.0,1,, #Contentment #FreshBreadAroma          ,55,,28,,,
Facebook,sentiment_dataset,2021-04-15,14.0,3.0,0,, #Resilience #StandingTall              ,70,,35,,,
Twitter,sentiment_dataset,2019-09-28,19.0,5.0,1,, #Immersion #CaptivatingNovel           ,40,,20,,,
Instagram,sentiment_dataset,2016-12-05,21.0,0.0,0,, #Nostalgia #FamilyPhotoAlbum           ,50,,25,,,
Facebook,sentiment_dataset,2018-02-10,23.0,5.0,1,, #Spark #InspirationIgnited             ,60,,30,,,
Twitter,sentiment_dataset,2023-02-15,8.0,2.0,0,, #Gratitude #WarmTea                    ,35,,18,,,
Instagram,sentiment_dataset,2015-08-22,15.0,5.0,1,, #Marvel #ColorfulStreetMarket          ,45,,22,,,
Facebook,sentiment_dataset,2020-11-20,18.0,4.0,0,, #Serenity #TranquilSunset              ,55,,28,,,
Instagram,sentiment_dataset,2019-08-05,21.0,0.0,0,, #Heartbreak #LostLove                    ,30,,15,,,
Twitter,sentiment_dataset,2021-02-12,16.0,4.0,0,, #Loneliness #HeavyHeart                  ,35,,18,,,
Facebook,sentiment_dataset,2020-11-28,14.0,5.0,1,, #Grief #LostFriendship                  ,45,,22,,,
Instagram,sentiment_dataset,2016-05-15,22.0,6.0,1,, #Despair #EndlessDarkness               ,55,,28,,,
Twitter,sentiment_dataset,2018-09-10,13.0,0.0,0,, #Betrayal #ShatteredTrust               ,45,,22,,,
Facebook,sentiment_dataset,2022-03-20,19.0,6.0,1,, #Suffering #HeartacheSymphony          ,50,,25,,,
Instagram,sentiment_dataset,2017-07-18,17.0,1.0,0,, #EmotionalStorm #SadnessWhirlwind      ,60,,30,,,
Twitter,sentiment_dataset,2018-12-15,10.0,5.0,1,, #Regret #HauntedPast                    ,35,,18,,,
Facebook,sentiment_dataset,2015-06-28,21.0,6.0,1,, #Grief #TornApart                       ,55,,28,,,
Instagram,sentiment_dataset,2020-04-02,14.0,3.0,0,, #Isolation #EmotionalWinter            ,70,,35,,,
Twitter,sentiment_dataset,2019-10-08,18.0,1.0,0,, #Disappointment #CrushedHopes          ,40,,20,,,
Facebook,sentiment_dataset,2016-11-22,9.0,1.0,0,, #LostLove #PainfulEchoes               ,45,,22,,,
Instagram,sentiment_dataset,2022-08-18,22.0,3.0,0,, #Despair #AbyssOfHeartache             ,80,,40,,,
Twitter,sentiment_dataset,2017-03-12,23.0,6.0,1,, #Melancholy #QuietSerenade             ,35,,18,,,
Facebook,sentiment_dataset,2015-12-15,16.0,1.0,0,, #Bitterness #WoundedHeart              ,50,,25,,,
Instagram,sentiment_dataset,2021-09-05,13.0,6.0,1,, #Exhaustion #CrushedSpirit             ,70,,35,,,
Twitter,sentiment_dataset,2018-05-22,20.0,1.0,0,, #Sorrow #SymphonyOfLoss                ,35,,18,,,
Facebook,sentiment_dataset,2016-07-10,18.0,6.0,1,, #Darkness #SoulEngulfed                 ,55,,28,,,
Instagram,sentiment_dataset,2019-04-30,14.0,1.0,0,, #Desperation #GlimmerOfHope            ,45,,22,,,
Twitter,sentiment_dataset,2022-01-08,11.0,5.0,1,, #Ruins #ShatteredDreams                ,40,,20,,,
Twitter,sentiment_dataset,2017-09-10,19.0,6.0,1,, #Desolation #ScatteredHope ,40,,20,,,
Instagram,sentiment_dataset,2022-04-18,11.0,0.0,0,, #Regret #PathOfRemorse ,50,,25,,,
Facebook,sentiment_dataset,2018-12-05,21.0,2.0,0,, #Grief #LostJoyFootsteps ,35,,18,,,
